gameId,playId,action_time,event
2021090900,3633,2.89999985694885,autoevent_passforward
2021090900,3655,2.5,pass_forward
2021090900,3724,3,pass_forward
2021090900,3746,3,autoevent_passforward
2021090900,3793,3.20000004768372,autoevent_passforward
2021090900,3862,3.70000004768372,pass_forward
2021090900,3909,2.19999980926514,pass_forward
2021090900,3933,2.09999990463257,autoevent_passforward
2021090900,3962,3.40000009536743,pass_forward
2021090900,4094,2.10000014305115,pass_forward
2021090900,4141,2.20000004768372,pass_forward
2021090900,4189,3.19999980926514,pass_forward
2021090900,4211,3.29999995231628,pass_forward
2021090900,4246,2.60000014305115,pass_forward
2021090900,4287,2.5,pass_forward
2021090900,4393,3.40000009536743,pass_forward
2021090900,4428,2.59999990463257,autoevent_passforward
2021090900,4538,3,autoevent_passforward
2021090900,4560,2.59999990463257,pass_forward
2021090900,4624,2.89999985694885,pass_forward
2021090900,4653,2.29999995231628,pass_forward
2021090900,4677,2.90000009536743,pass_forward
2021090900,4699,2.69999980926514,pass_forward
2021090900,4728,1.90000009536743,autoevent_passforward
2021090900,4750,2.39999985694885,pass_forward
2021090900,4772,1.79999995231628,pass_forward
2021091200,56,2.69999980926514,pass_forward
2021091200,122,2.89999985694885,autoevent_passforward
2021091200,146,1.79999995231628,autoevent_passforward
2021091200,176,3,pass_forward
2021091200,231,2.09999990463257,pass_forward
2021091200,303,2.59999990463257,autoevent_passforward
2021091200,348,3.20000004768372,pass_forward
2021091200,370,2.09999990463257,pass_forward
2021091200,605,2.20000004768372,pass_forward
2021091200,705,2.29999995231628,pass_forward
2021091200,750,2.70000004768372,pass_forward
2021091200,821,1.89999985694885,pass_forward
2021091200,864,2.5,pass_forward
2021091200,966,4.70000004768372,pass_forward
2021091200,1023,1.79999995231628,pass_forward
2021091200,1085,3.59999990463257,pass_forward
2021091200,1153,4,autoevent_passforward
2021091200,1182,3.60000014305115,autoevent_passforward
2021091200,1206,2.80000019073486,autoevent_passforward
2021091200,1249,2,pass_forward
2021091200,1271,4.80000019073486,autoevent_passforward
2021091200,1326,3.79999995231628,pass_forward
2021091200,1459,3.70000004768372,pass_forward
2021091200,1494,2.20000004768372,pass_forward
2021091200,1558,2.29999995231628,pass_forward
2021091200,1582,2,autoevent_passforward
2021091200,1606,4,autoevent_passforward
2021091200,1630,2.5,autoevent_passforward
2021091200,1732,2.59999990463257,pass_forward
2021091200,1792,4.89999985694885,pass_forward
2021091200,1991,2.70000004768372,pass_forward
2021091200,2020,1.90000009536743,autoevent_passforward
2021091200,2121,2.89999985694885,pass_forward
2021091200,2275,3.59999990463257,pass_forward
2021091200,2321,2.70000004768372,autoevent_passforward
2021091200,2399,4.5,autoevent_passforward
2021091200,2631,5.69999980926514,qb_sack
2021091200,2675,2.10000014305115,pass_forward
2021091200,2720,4.29999995231628,pass_forward
2021091200,2767,2.5,pass_forward
2021091200,2906,2.90000009536743,pass_forward
2021091200,2935,2.20000004768372,autoevent_passforward
2021091200,2978,1.89999985694885,autoevent_passforward
2021091200,3045,2.19999980926514,pass_forward
2021091200,3110,2.29999995231628,autoevent_passforward
2021091200,3145,2.79999995231628,pass_forward
2021091200,3383,2.59999990463257,autoevent_passforward
2021091200,3416,2,pass_forward
2021091200,3480,2.59999990463257,pass_forward
2021091200,3502,2.79999995231628,pass_forward
2021091200,3599,3.79999995231628,pass_forward
2021091200,3659,2.20000004768372,pass_forward
2021091200,3728,2.5,pass_forward
2021091200,3752,2.70000004768372,pass_forward
2021091200,3776,3.20000004768372,pass_forward
2021091200,3798,2.89999985694885,pass_forward
2021091200,3820,3.19999980926514,pass_forward
2021091200,3928,2.40000009536743,pass_forward
2021091200,3988,2.09999990463257,pass_forward
2021091200,4017,2.39999985694885,pass_forward
2021091200,4041,3.19999980926514,pass_forward
2021091200,4112,4,qb_sack
2021091200,4240,3.70000004768372,pass_forward
2021091200,4274,2.40000009536743,autoevent_passforward
2021091200,4298,3.5,qb_sack
2021091200,4317,2.09999990463257,autoevent_passforward
2021091200,4346,3.90000009536743,qb_sack
2021091201,63,2.09999990463257,autoevent_passforward
2021091201,111,3.20000004768372,pass_forward
2021091201,262,2.20000004768372,pass_forward
2021091201,406,2.70000004768372,pass_forward
2021091201,430,3.90000009536743,pass_forward
2021091201,454,2.79999995231628,pass_forward
2021091201,476,3.20000004768372,pass_forward
2021091201,500,2.90000009536743,pass_forward
2021091201,561,3.59999990463257,autoevent_passforward
2021091201,589,4.79999995231628,pass_forward
2021091201,639,2,autoevent_passforward
2021091201,691,3.39999985694885,qb_strip_sack
2021091201,762,3.60000014305115,autoevent_passforward
2021091201,856,3.5,autoevent_passforward
2021091201,901,2.29999995231628,autoevent_passforward
2021091201,997,2.60000014305115,pass_forward
2021091201,1058,2.29999995231628,pass_forward
2021091201,1087,2.10000014305115,autoevent_passforward
2021091201,1148,1.79999995231628,autoevent_passforward
2021091201,1172,3.89999985694885,autoevent_passforward
2021091201,1234,3.29999995231628,pass_forward
2021091201,1300,2.5,pass_forward
2021091201,1367,3.20000004768372,pass_forward
2021091201,1393,3.90000009536743,qb_strip_sack
2021091201,1422,2.79999995231628,pass_forward
2021091201,1446,4,qb_sack
2021091201,1486,2.59999990463257,pass_forward
2021091201,1548,2.60000014305115,autoevent_passforward
2021091201,1572,4.89999985694885,autoevent_passforward
2021091201,1605,2.29999995231628,pass_forward
2021091201,1629,2.20000004768372,autoevent_passforward
2021091201,1653,2.5,autoevent_passforward
2021091201,1710,1.79999995231628,autoevent_passforward
2021091201,1746,3,pass_forward
2021091201,1808,2.29999995231628,autoevent_passforward
2021091201,1870,4.20000004768372,autoevent_passforward
2021091201,1951,2.69999980926514,autoevent_passforward
2021091201,2126,5,pass_forward
2021091201,2209,3.79999995231628,pass_forward
2021091201,2302,2.79999995231628,autoevent_passforward
2021091201,2362,2.40000009536743,pass_forward
2021091201,2392,2.5,pass_forward
2021091201,2414,1.89999985694885,autoevent_passforward
2021091201,2438,2,autoevent_passforward
2021091201,2483,3.09999990463257,autoevent_passforward
2021091201,2547,2.29999995231628,autoevent_passforward
2021091201,2590,3.60000014305115,autoevent_passforward
2021091201,2612,3.20000004768372,autoevent_passforward
2021091201,2634,1.5,autoevent_passforward
2021091201,2709,2.60000014305115,autoevent_passforward
2021091201,2731,3.29999995231628,autoevent_passforward
2021091201,2828,4.30000019073486,pass_forward
2021091201,2850,3,autoevent_passforward
2021091201,2912,2.20000004768372,autoevent_passforward
2021091201,2936,2.5,autoevent_passforward
2021091201,3004,4.39999985694885,pass_forward
2021091201,3049,2.20000004768372,pass_forward
2021091201,3165,2.29999995231628,pass_forward
2021091201,3219,2,autoevent_passforward
2021091201,3312,2.10000014305115,autoevent_passforward
2021091201,3346,5,qb_sack
2021091201,3431,2.60000014305115,pass_forward
2021091201,3584,2,pass_forward
2021091201,3655,2.90000009536743,autoevent_passforward
2021091201,3709,2.59999990463257,pass_forward
2021091201,3799,2.70000004768372,autoevent_passforward
2021091201,3878,2.5,pass_forward
2021091201,3967,2.5,pass_forward
2021091201,3989,3,pass_forward
2021091201,4011,3.79999995231628,autoevent_passforward
2021091201,4033,3.70000004768372,autoevent_passforward
2021091201,4074,3.19999980926514,autoevent_passforward
2021091201,4103,4.20000004768372,qb_sack
2021091201,4156,2.29999995231628,autoevent_passforward
2021091201,4180,2.69999980926514,autoevent_passforward
2021091201,4209,3.09999990463257,autoevent_passforward
2021091201,4233,5.39999985694885,pass_forward
2021091201,4266,2.29999995231628,autoevent_passforward
2021091202,88,1.69999980926514,pass_forward
2021091202,210,2.79999995231628,qb_sack
2021091202,394,2.29999995231628,pass_forward
2021091202,467,5.5,pass_forward
2021091202,489,3.19999980926514,pass_forward
2021091202,602,1.90000009536743,pass_forward
2021091202,664,2.20000004768372,pass_forward
2021091202,688,1.80000019073486,pass_forward
2021091202,815,2.90000009536743,pass_forward
2021091202,837,3.70000004768372,pass_forward
2021091202,935,2.29999995231628,pass_forward
2021091202,957,2.40000009536743,pass_forward
2021091202,1021,2.70000004768372,pass_forward
2021091202,1074,2.39999985694885,pass_forward
2021091202,1113,2.20000004768372,pass_forward
2021091202,1241,2.70000004768372,pass_forward
2021091202,1297,2.70000004768372,autoevent_passforward
2021091202,1319,2.59999990463257,autoevent_passforward
2021091202,1350,3.30000019073486,autoevent_passforward
2021091202,1419,5.79999995231628,pass_forward
2021091202,1441,2.10000014305115,autoevent_passforward
2021091202,1497,5.09999990463257,pass_forward
2021091202,1519,2.09999990463257,pass_forward
2021091202,1543,2.20000004768372,autoevent_passforward
2021091202,1596,2.09999990463257,autoevent_passforward
2021091202,1620,2.89999985694885,autoevent_passforward
2021091202,1696,3.79999995231628,pass_forward
2021091202,1752,2.59999990463257,pass_forward
2021091202,1774,1.79999995231628,pass_forward
2021091202,1798,4.20000004768372,qb_sack
2021091202,1885,2.69999980926514,pass_forward
2021091202,1909,4.79999995231628,autoevent_passforward
2021091202,1943,2.60000014305115,pass_forward
2021091202,1967,1.59999990463257,pass_forward
2021091202,1991,2.70000004768372,pass_forward
2021091202,2153,2.20000004768372,pass_forward
2021091202,2196,3.39999985694885,qb_sack
2021091202,2261,2.10000014305115,pass_forward
2021091202,2283,2.70000004768372,pass_forward
2021091202,2345,2.09999990463257,pass_forward
2021091202,2367,2.79999995231628,pass_forward
2021091202,2428,2.89999985694885,pass_forward
2021091202,2457,2.79999995231628,pass_forward
2021091202,2481,2.59999990463257,pass_forward
2021091202,2503,2.30000019073486,pass_forward
2021091202,2543,9.60000014305115,qb_sack
2021091202,2586,4.39999985694885,pass_forward
2021091202,2662,2.40000009536743,pass_forward
2021091202,2684,2.5,pass_forward
2021091202,2797,3.29999995231628,pass_forward
2021091202,2821,2,pass_forward
2021091202,2883,4,pass_forward
2021091202,2949,6.89999985694885,pass_forward
2021091202,3075,2.40000009536743,pass_forward
2021091202,3376,2,pass_forward
2021091202,3398,6.20000004768372,pass_forward
2021091202,3420,3.5,qb_sack
2021091202,3490,6.39999985694885,pass_forward
2021091202,3512,3,pass_forward
2021091202,3536,2.40000009536743,pass_forward
2021091202,3635,2.20000004768372,pass_forward
2021091202,3675,2.89999985694885,pass_forward
2021091202,3699,1.89999985694885,pass_forward
2021091202,3723,1.70000004768372,pass_forward
2021091202,3745,3.69999980926514,pass_forward
2021091202,3767,2.59999990463257,pass_forward
2021091202,3791,3.29999995231628,pass_forward
2021091202,3820,3.40000009536743,qb_sack
2021091202,3843,2.79999995231628,pass_forward
2021091202,3889,2.20000004768372,pass_forward
2021091202,3914,2.20000004768372,pass_forward
2021091203,125,2.10000014305115,pass_forward
2021091203,149,2.59999990463257,pass_forward
2021091203,223,2.90000009536743,pass_forward
2021091203,258,2.70000004768372,pass_forward
2021091203,280,2,pass_forward
2021091203,405,1.79999995231628,pass_forward
2021091203,533,1.70000004768372,pass_forward
2021091203,601,4.09999990463257,qb_sack
2021091203,620,2.59999990463257,pass_forward
2021091203,672,2,autoevent_passforward
2021091203,722,4.29999995231628,qb_sack
2021091203,765,5.20000004768372,qb_sack
2021091203,845,2,autoevent_passforward
2021091203,924,2,pass_forward
2021091203,1041,2.79999995231628,pass_forward
2021091203,1086,3.29999995231628,pass_forward
2021091203,1258,2.09999990463257,pass_forward
2021091203,1414,3.5,pass_forward
2021091203,1485,2.60000014305115,pass_forward
2021091203,1521,5.5,qb_sack
2021091203,1561,2.20000004768372,pass_forward
2021091203,1591,2.70000004768372,pass_forward
2021091203,1667,3.29999995231628,pass_forward
2021091203,1723,2.29999995231628,pass_forward
2021091203,1745,2.20000004768372,pass_forward
2021091203,1780,2.69999980926514,autoevent_passforward
2021091203,1809,3.20000004768372,pass_forward
2021091203,1885,2.30000019073486,pass_forward
2021091203,1909,2.39999985694885,autoevent_passforward
2021091203,1938,2.80000019073486,pass_forward
2021091203,1967,2.70000004768372,pass_forward
2021091203,2063,3.39999985694885,pass_forward
2021091203,2104,3.90000009536743,pass_forward
2021091203,2186,2.79999995231628,autoevent_passforward
2021091203,2219,5.70000004768372,pass_forward
2021091203,2376,1.70000004768372,pass_forward
2021091203,2400,3.20000004768372,pass_forward
2021091203,2450,3.39999985694885,pass_forward
2021091203,2472,2.79999995231628,pass_forward
2021091203,2538,2.89999985694885,autoevent_passforward
2021091203,2685,4.20000004768372,pass_forward
2021091203,2751,2.20000004768372,pass_forward
2021091203,2773,1.89999985694885,pass_forward
2021091203,2822,4.39999985694885,qb_sack
2021091203,2862,2.09999990463257,pass_forward
2021091203,2909,3.39999985694885,pass_forward
2021091203,2952,2.59999990463257,pass_forward
2021091203,2974,1.90000009536743,pass_forward
2021091203,3239,2.79999995231628,pass_forward
2021091203,3261,2.39999985694885,autoevent_passforward
2021091203,3320,3.10000014305115,pass_forward
2021091203,3366,3.39999985694885,pass_forward
2021091203,3405,2.89999985694885,pass_forward
2021091203,3429,2.29999995231628,pass_forward
2021091203,3453,2.90000009536743,pass_forward
2021091203,3623,3.59999990463257,pass_forward
2021091203,3645,4.10000014305115,qb_sack
2021091203,3682,5.70000004768372,pass_forward
2021091203,3740,2.5,pass_forward
2021091203,3764,4.40000009536743,qb_sack
2021091203,3977,2.30000019073486,pass_forward
2021091203,4001,2.70000004768372,pass_forward
2021091203,4025,2.59999990463257,pass_forward
2021091203,4047,2,autoevent_passforward
2021091203,4076,3.09999990463257,pass_forward
2021091203,4100,1.90000009536743,pass_forward
2021091203,4124,3,pass_forward
2021091203,4284,2.89999985694885,pass_forward
2021091203,4329,4.59999990463257,qb_sack
2021091203,4393,2.70000004768372,pass_forward
2021091203,4415,2.5,autoevent_passforward
2021091203,4528,2.5,autoevent_passforward
2021091203,4596,3.29999995231628,pass_forward
2021091203,4629,4.30000019073486,pass_forward
2021091203,4682,2.59999990463257,pass_forward
2021091203,4849,3.39999985694885,pass_forward
2021091204,90,2.79999995231628,pass_forward
2021091204,135,2.5,pass_forward
2021091204,157,3,pass_forward
2021091204,282,2.79999995231628,pass_forward
2021091204,328,3,pass_forward
2021091204,417,2.5,pass_forward
2021091204,487,2.30000019073486,pass_forward
2021091204,516,2.70000004768372,pass_forward
2021091204,596,2,pass_forward
2021091204,660,2.90000009536743,pass_forward
2021091204,693,4.5,qb_sack
2021091204,712,3.40000009536743,pass_forward
2021091204,736,2.29999995231628,pass_forward
2021091204,807,1.60000014305115,pass_forward
2021091204,831,1.70000004768372,pass_forward
2021091204,895,2.80000019073486,pass_forward
2021091204,919,2.30000019073486,pass_forward
2021091204,1026,3.20000004768372,pass_forward
2021091204,1054,1.79999995231628,pass_forward
2021091204,1163,3.29999995231628,pass_forward
2021091204,1187,2.29999995231628,autoevent_passforward
2021091204,1300,2.79999995231628,pass_forward
2021091204,1365,4,pass_forward
2021091204,1443,3.29999995231628,pass_forward
2021091204,1488,3.59999990463257,pass_forward
2021091204,1579,2.89999985694885,autoevent_passforward
2021091204,1641,4.59999990463257,pass_forward
2021091204,1670,3,pass_forward
2021091204,1775,4.10000014305115,qb_sack
2021091204,1811,2.59999990463257,autoevent_passforward
2021091204,1916,1.79999995231628,pass_forward
2021091204,1938,3.20000004768372,pass_forward
2021091204,2034,2.69999980926514,autoevent_passforward
2021091204,2148,3.70000004768372,autoevent_passforward
2021091204,2196,2,autoevent_passforward
2021091204,2263,4.20000004768372,pass_forward
2021091204,2345,2,pass_forward
2021091204,2367,2.70000004768372,pass_forward
2021091204,2421,2.70000004768372,pass_forward
2021091204,2447,2.20000004768372,autoevent_passforward
2021091204,2596,2.59999990463257,autoevent_passforward
2021091204,2699,1.79999995231628,pass_forward
2021091204,2742,3.30000019073486,pass_forward
2021091204,2766,4.29999995231628,pass_forward
2021091204,2876,2.40000009536743,pass_forward
2021091204,3017,3.29999995231628,pass_forward
2021091204,3060,2.40000009536743,pass_forward
2021091204,3100,5.79999995231628,qb_sack
2021091204,3171,3.29999995231628,autoevent_passforward
2021091204,3195,2,pass_forward
2021091204,3255,4.09999990463257,qb_sack
2021091204,3351,2.79999995231628,pass_forward
2021091204,3375,2.29999995231628,pass_forward
2021091204,3404,6.09999990463257,pass_forward
2021091204,3444,2.30000019073486,pass_forward
2021091204,3479,2.89999985694885,autoevent_passforward
2021091204,3504,2.20000004768372,pass_forward
2021091204,3533,3,pass_forward
2021091204,3597,1.60000014305115,pass_forward
2021091204,3638,2.59999990463257,pass_forward
2021091204,3662,2.40000009536743,pass_forward
2021091204,3691,2.5,pass_forward
2021091204,3719,2.79999995231628,autoevent_passforward
2021091204,3741,2.40000009536743,pass_forward
2021091204,3774,2.89999985694885,autoevent_passforward
2021091204,3808,2.69999980926514,pass_forward
2021091204,3832,2.70000004768372,pass_forward
2021091204,3856,3.10000014305115,pass_forward
2021091204,3880,2.59999990463257,pass_forward
2021091204,3908,4.59999990463257,pass_forward
2021091204,3973,2.20000004768372,pass_forward
2021091204,4042,1.70000004768372,autoevent_passforward
2021091204,4082,2.5,pass_forward
2021091204,4106,2.60000014305115,pass_forward
2021091204,4164,1.90000009536743,pass_forward
2021091204,4199,2.29999995231628,pass_forward
2021091204,4253,3.29999995231628,pass_forward
2021091204,4401,3.20000004768372,pass_forward
2021091204,4441,2.29999995231628,pass_forward
2021091204,4463,3.19999980926514,pass_forward
2021091204,4492,2.59999990463257,pass_forward
2021091204,4514,3.5,autoevent_passforward
2021091204,4555,3.39999985694885,autoevent_passforward
2021091204,4607,2.20000004768372,autoevent_passforward
2021091204,4629,3.59999990463257,pass_forward
2021091205,78,2,pass_forward
2021091205,100,2.20000004768372,autoevent_passforward
2021091205,151,2.5,pass_forward
2021091205,249,2.20000004768372,pass_forward
2021091205,337,4.40000009536743,pass_forward
2021091205,423,2,autoevent_passforward
2021091205,447,2.5,autoevent_passforward
2021091205,513,3,pass_forward
2021091205,643,3.09999990463257,autoevent_passforward
2021091205,699,2.20000004768372,pass_forward
2021091205,745,2,pass_forward
2021091205,787,2.40000009536743,autoevent_passforward
2021091205,811,4.89999985694885,pass_forward
2021091205,856,2.20000004768372,pass_forward
2021091205,878,2.5,pass_forward
2021091205,1050,2.70000004768372,autoevent_passforward
2021091205,1091,3.10000014305115,pass_forward
2021091205,1157,2.90000009536743,pass_forward
2021091205,1179,6.09999990463257,pass_forward
2021091205,1212,3.09999990463257,pass_forward
2021091205,1278,2.39999985694885,pass_forward
2021091205,1359,3.39999985694885,pass_forward
2021091205,1404,4.89999985694885,autoevent_passforward
2021091205,1426,2.39999985694885,autoevent_passforward
2021091205,1494,2.29999995231628,pass_forward
2021091205,1518,1.89999985694885,autoevent_passforward
2021091205,1667,3.90000009536743,pass_forward
2021091205,1711,2.29999995231628,pass_forward
2021091205,1739,5.5,pass_forward
2021091205,1808,5.79999995231628,pass_forward
2021091205,1924,3.20000004768372,pass_forward
2021091205,1988,3.89999985694885,autoevent_passforward
2021091205,2042,1.79999995231628,pass_forward
2021091205,2075,1.79999995231628,pass_forward
2021091205,2183,2.40000009536743,pass_forward
2021091205,2223,2.40000009536743,pass_forward
2021091205,2245,1.90000009536743,pass_forward
2021091205,2297,3.90000009536743,pass_forward
2021091205,2325,2.70000004768372,autoevent_passforward
2021091205,2388,6.90000009536743,pass_forward
2021091205,2429,2.70000004768372,pass_forward
2021091205,2581,2.69999980926514,pass_forward
2021091205,2681,2.20000004768372,autoevent_passforward
2021091205,2795,3.89999985694885,autoevent_passforward
2021091205,2838,3.5,pass_forward
2021091205,2966,2.29999995231628,autoevent_passforward
2021091205,3053,2,autoevent_passforward
2021091205,3127,2.5,pass_forward
2021091205,3151,2.39999985694885,pass_forward
2021091205,3175,2.10000014305115,pass_forward
2021091205,3210,3.59999990463257,pass_forward
2021091205,3310,3.70000004768372,pass_forward
2021091205,3361,3.59999990463257,pass_forward
2021091205,3383,2.40000009536743,pass_forward
2021091205,3426,2.79999995231628,autoevent_passforward
2021091205,3467,2.59999990463257,autoevent_passforward
2021091205,3631,1.90000009536743,autoevent_passforward
2021091205,3687,2.5,autoevent_passforward
2021091205,3711,3.10000014305115,pass_forward
2021091205,3735,3.09999990463257,autoevent_passforward
2021091205,3761,3.09999990463257,autoevent_passforward
2021091205,3783,3.60000014305115,autoevent_passforward
2021091205,3805,2.70000004768372,pass_forward
2021091205,3886,3.09999990463257,pass_forward
2021091205,4100,3.60000014305115,pass_forward
2021091205,4122,4.70000004768372,qb_sack
2021091205,4141,4,autoevent_passforward
2021091205,4420,2.60000014305115,autoevent_passforward
2021091205,4489,3.20000004768372,pass_forward
2021091205,4513,1.79999995231628,pass_forward
2021091205,4535,2.5,pass_forward
2021091205,4580,2.5,pass_forward
2021091205,4604,2.5,pass_forward
2021091205,4649,2.90000009536743,pass_forward
2021091205,4673,3.59999990463257,pass_forward
2021091205,4695,2,pass_forward
2021091206,76,2,pass_forward
2021091206,98,3.70000004768372,qb_sack
2021091206,128,3.5,pass_forward
2021091206,152,3.10000014305115,pass_forward
2021091206,245,2.60000014305115,pass_forward
2021091206,620,2.90000009536743,autoevent_passforward
2021091206,649,2.59999990463257,autoevent_passforward
2021091206,742,3.79999995231628,qb_sack
2021091206,855,1.90000009536743,autoevent_passforward
2021091206,903,3.40000009536743,autoevent_passforward
2021091206,948,3.09999990463257,autoevent_passforward
2021091206,1040,3.20000004768372,autoevent_passforward
2021091206,1064,2.20000004768372,autoevent_passforward
2021091206,1130,3.5,autoevent_passforward
2021091206,1171,2.09999990463257,autoevent_passforward
2021091206,1195,2.29999995231628,autoevent_passforward
2021091206,1246,2.59999990463257,autoevent_passforward
2021091206,1320,2.40000009536743,autoevent_passforward
2021091206,1371,4.09999990463257,autoevent_passforward
2021091206,1483,2,autoevent_passforward
2021091206,1583,2.10000014305115,autoevent_passforward
2021091206,1668,4.39999985694885,qb_sack
2021091206,1687,4,autoevent_passforward
2021091206,1745,2.90000009536743,pass_forward
2021091206,1824,3.09999990463257,autoevent_passforward
2021091206,1865,9.5,autoevent_passforward
2021091206,1921,3.29999995231628,autoevent_passforward
2021091206,1945,2.59999990463257,autoevent_passforward
2021091206,2011,3.10000014305115,autoevent_passforward
2021091206,2058,3.70000004768372,autoevent_passforward
2021091206,2111,7.60000014305115,autoevent_passforward
2021091206,2229,2.29999995231628,autoevent_passforward
2021091206,2253,2.79999995231628,qb_sack
2021091206,2301,4.5,pass_forward
2021091206,2347,3.89999985694885,qb_sack
2021091206,2419,2.30000019073486,autoevent_passforward
2021091206,2609,3.20000004768372,autoevent_passforward
2021091206,2676,2.5,autoevent_passforward
2021091206,2760,3.39999985694885,autoevent_passforward
2021091206,2868,2.29999995231628,autoevent_passforward
2021091206,2914,1.60000014305115,autoevent_passforward
2021091206,2964,2.20000004768372,autoevent_passforward
2021091206,2988,2.29999995231628,pass_forward
2021091206,3032,1.79999995231628,pass_forward
2021091206,3060,3.40000009536743,autoevent_passforward
2021091206,3079,3.59999990463257,autoevent_passforward
2021091206,3132,2.39999985694885,autoevent_passforward
2021091206,3236,2.69999980926514,autoevent_passforward
2021091206,3287,3,autoevent_passforward
2021091206,3353,4.90000009536743,autoevent_passforward
2021091206,3382,2.90000009536743,autoevent_passforward
2021091206,3406,2.79999995231628,autoevent_passforward
2021091206,3439,3.29999995231628,pass_forward
2021091206,3463,3.60000014305115,autoevent_passforward
2021091206,3561,2.5,autoevent_passforward
2021091206,3803,2.60000014305115,autoevent_passforward
2021091206,3833,2.39999985694885,autoevent_passforward
2021091207,76,2.60000014305115,pass_forward
2021091207,100,2.59999990463257,autoevent_passforward
2021091207,152,3.29999995231628,pass_forward
2021091207,218,4.20000004768372,autoevent_passforward
2021091207,253,2.59999990463257,pass_forward
2021091207,386,2.39999985694885,pass_forward
2021091207,410,2.10000014305115,pass_forward
2021091207,494,2.20000004768372,qb_strip_sack
2021091207,621,5.70000004768372,pass_forward
2021091207,660,4.90000009536743,pass_forward
2021091207,839,2.30000019073486,pass_forward
2021091207,863,1.90000009536743,pass_forward
2021091207,930,2.59999990463257,pass_forward
2021091207,954,3.70000004768372,pass_forward
2021091207,1053,3.30000019073486,qb_sack
2021091207,1090,6.10000014305115,qb_sack
2021091207,1128,3.5,pass_forward
2021091207,1152,2.5,pass_forward
2021091207,1344,1.29999995231628,pass_forward
2021091207,1431,1.39999985694885,pass_forward
2021091207,1476,2.29999995231628,pass_forward
2021091207,1540,2.59999990463257,pass_forward
2021091207,1562,2.40000009536743,autoevent_passforward
2021091207,1584,1.79999995231628,pass_forward
2021091207,1703,4.70000004768372,pass_forward
2021091207,1725,2.70000004768372,pass_forward
2021091207,1747,9.80000019073486,pass_forward
2021091207,1834,1.70000004768372,pass_forward
2021091207,1858,2.80000019073486,pass_forward
2021091207,2050,2.70000004768372,pass_forward
2021091207,2095,3.39999985694885,pass_forward
2021091207,2119,2.79999995231628,pass_forward
